count	reward_sum	squared_reward_sum	length
671	213.70536440983415	62.44180843928968	867
672	68.90878286305815	10050.274165539613	664
673	-5.82418181700632	10026.73740287856	442
674	-55.62182437442243	10013.66066865735	214
675	214.10052843531594	61.561726466412985	837
676	46.82495078444481	10042.11232981989	605
677	217.99848342128098	64.20101303000621	821
678	-34.93978064600378	10018.25677636913	282
679	217.78637905139476	63.07018197515094	829
680	218.64466068148613	63.227677023114666	829
681	213.93212875258178	61.44485891528182	826
682	16.936233738437295	10033.29550796446	474
683	-48.198299520649016	10014.674043266788	236
684	217.69797476753592	63.63093397685914	816
685	218.56744869658723	64.52628260762629	818
686	217.3229208253324	63.09271673967856	821
687	216.40847523743287	61.7407126197259	840
688	220.31108712777495	64.88510040052513	821
689	218.01805373746902	63.29963456385896	823
690	219.4128643181175	63.57839607054697	830
691	92.80951264500618	10056.853382208623	727
692	218.03079387638718	63.58333511124338	820
693	218.58273645304143	63.99099641920043	819
694	219.50562314782292	64.96807712441202	814
695	217.03370614070445	63.38585303752744	820
696	217.9466107962653	63.09471042932341	831
697	216.5963840270415	63.40598462037376	814
698	-96.4966935692355	10001.008868958299	69
699	218.01103828661144	61.80866899523254	845
700	11.34347159601748	10032.339530830777	445
701	218.92466574907303	63.175773050044086	835
702	218.522584955208	62.25149285483494	847
703	219.63963145203888	63.98018825473645	825
704	219.5744782825932	63.83566094698989	829
705	218.89380734227598	62.60027308834247	841
706	217.4531993791461	63.55266317243783	848
707	219.20820492878556	63.783322382129924	829
708	218.6760912463069	64.32570174457558	821
709	218.60743802553043	62.60420329445522	839
710	219.2875277074054	63.77672913360434	829
711	218.91609586938284	63.80038094773325	825
712	218.25415213080123	63.24451108338685	838
713	219.34230217617005	64.1892010768933	826
714	62.79626958351582	10048.089541707272	617
715	218.79609910212457	63.726590377745836	822
716	218.6685489155352	64.07828145736494	815
717	-97.27862100861967	10000.686218029727	60
718	220.07544529251754	64.3889483123878	826
719	219.54282864392735	64.27260329822289	825
720	-97.7599499556236	10000.608834437622	60
721	217.580595722422	63.79716380206728	815
722	220.19015879184008	65.14539778811334	819
723	220.82383539155126	63.77307827195113	839
724	218.33379374584183	64.2882944367593	809
725	-96.913129738532	10000.729999281342	63
726	-101.38010689103976	10000.269351320921	62
727	-97.46991843171418	10000.931552036394	65
728	-97.60362618602812	10000.707382766539	62
729	218.74885394563898	64.14984800804802	815
730	218.8287914674729	64.10299937146824	816
731	218.86644771695137	64.34705996932095	819
732	219.05016289837658	63.431733274053045	830
733	218.2438537441194	63.98904238166286	821
734	219.29257535282522	64.47561900046864	818
735	219.2691657282412	65.09728837219019	810
736	220.11552760656923	64.76878840439028	828
737	5.774387532146648	10030.546944327358	429
738	219.1168569792062	65.30851588177991	817
739	219.70366386789829	63.86885504192084	833
740	218.40532361716032	64.71363521015746	828
741	217.76388513389975	64.90010093622791	830
742	219.1341661149636	63.74020123871304	829
743	219.22730730939656	63.987174419635004	832
744	218.93657300900668	63.890450760134144	829
745	218.37873687967658	63.8354812427886	820
746	220.10087823565118	63.86346895837355	834
747	95.52971663698554	10057.161010178337	753
748	22.50367205031216	10035.477754373253	482
749	220.30926884524524	66.41242957530136	805
750	219.0799575271085	64.0951142430273	830
751	77.55260058678687	10052.720908747311	666
752	-5.825839066877961	10027.28258135149	381
753	220.33780070580542	66.04529382530144	809
754	219.95806358009577	66.2615312232955	810
755	220.443684165366	66.38082973268482	802
756	219.23651892947964	65.32948128102593	811
757	221.29797855159268	66.51488567520305	807
758	220.0108266128227	65.01428177515221	818
759	220.7564082732424	66.93032816255058	801
760	220.48018272779882	66.9978995471361	801
761	-89.59718225896358	10002.935405995526	90
762	220.61035902798176	66.19561300039291	809
763	219.11556541081518	64.83684188017048	817
764	221.68927208473906	66.5904408408107	814
765	220.46862637624145	65.75602171503743	817
766	221.83897749800235	67.30892400143235	801
767	220.94597098976374	65.52202945451612	817
768	221.49974107230082	66.18066597467485	812
769	219.34231431037188	65.27354166216405	815
770	220.6822750037536	65.64805479924586	809
771	221.46807697974145	67.10326550938002	799
772	221.63699118047953	66.5149916839623	812
773	41.903410317376256	10042.21873077256	538
774	219.64048284757882	65.20883676954243	818
775	220.6794563997537	66.94655274057367	801
776	220.80861539486796	66.14696468437036	805
777	220.20950980531052	66.27951084956483	808
778	221.670113369124	66.8690635026851	805
779	-64.87755807163194	10009.74585029849	176
780	221.41979847149923	67.57581475351023	795
781	220.63956698356196	67.32799514255987	792
782	220.8806877443567	67.35919615994052	792
783	219.2960195345804	66.58515823030652	792
784	222.19136050343513	67.12379608933111	800
785	221.1964416387491	67.48517006962979	794
786	223.11142123211175	69.19437623470215	784
787	223.18410613015294	67.89919278085563	801
788	103.0652687586844	10061.174017478637	755
789	222.467545456253	68.58683117272689	786
790	223.02065247669816	68.62911099895965	793
791	-45.39023074647412	10018.57913429854	283
792	219.14309478644282	67.40911557964534	787
793	223.25370714254677	68.42910535610068	798
794	223.65104541694745	68.46428203828536	798
795	223.41735968133435	68.646645896682	792
796	223.50476580113173	69.2385601524465	787
797	223.2950120586902	68.33531414908767	792
798	222.886928495951	68.34869732067143	790
799	219.92216612864286	67.68934256229002	781
800	222.80865504033864	69.32203404878989	783
801	1.3407134958542883	10030.814675280011	410
802	17.68642490450293	10036.31857177581	448
803	222.34263766556978	69.68842922492328	779
804	220.47033364884555	68.029448611095	781
805	223.14265061169863	69.16151597513705	787
806	109.83769467193633	10064.693938273005	757
807	220.60531356278807	67.39392355434087	790
808	223.85363588761538	70.23733754540481	780
809	222.40727037843317	69.25086976890364	778
810	221.6906403368339	68.35987614063544	788
811	219.87225927133113	68.5223552339223	780
812	221.5223521348089	69.39578303296409	778
813	222.27512314729393	69.14966916589567	781
814	222.9003548901528	69.9655178289543	777
815	223.24487316887826	70.75166116409389	771
816	224.6247318983078	71.62686076245642	773
817	52.41305388044566	10046.409204997597	559
818	221.0216855239123	68.91205290637541	781
819	224.9914526208304	70.63045550959038	781
820	223.58134644897655	68.65432109324631	795
821	44.383420216618106	10045.044516051057	524
822	224.37133866269141	70.6252954802998	777
823	225.3812545069959	70.6422581450276	782
824	-113.9109270859044	10004.630319648442	74
825	-109.39757742825896	10001.88682313447	91
826	-118.44860357791185	10004.50379361893	107
827	-117.39732015971094	10003.498348397236	133
828	225.03318884409964	70.61540809838186	786
829	221.31548877991736	70.27464391848729	791
830	-128.20919103268534	10011.861299965265	104
831	224.92308079032227	71.05466140871097	790
832	224.44192609842867	71.84742029275704	773
833	223.95381728373468	71.68469137117883	775
834	67.68016611970961	10053.860769380151	588
835	12.845435367897153	10034.680360553122	425
836	101.90728019131348	10063.507127001365	707
837	62.15837092138827	10050.688592062499	579
838	222.94277912471443	69.09123418410566	787
839	227.11438929708675	73.03233743355929	773
840	225.51380966603756	72.39529769097445	768
841	223.35259542800486	70.11150610338468	779
842	225.5839542299509	72.37057976291439	765
843	224.560060210526	71.55819585270662	771
844	225.651476547122	71.69364245358256	771
845	225.93438964150846	72.13623194264832	771
846	224.07635082583874	70.76732693829834	776
847	224.33279598364606	70.94969566471967	777
848	225.74435648322105	71.70907884451857	776
849	224.2690801732242	70.85365815674501	777
850	225.93993082735687	72.98215120352698	763
851	226.0403319003526	71.42998906852269	776
852	222.43344529345632	69.83218384543879	774
853	226.32231304014567	72.77872061760448	763
854	46.4714050879702	10046.801278022824	512
855	226.7360507743433	72.61629120662441	777
856	223.78991810698062	70.9459080611977	769
857	227.15342812240124	72.78552399135116	767
858	228.19886090047657	73.37595233316253	771
859	223.0827394509688	70.65913759948863	771
860	226.62521558627486	72.95857821269915	763
861	225.37275009509176	72.55362406661511	766
862	228.74139147042297	74.05990870034833	771
863	227.2610578732565	72.64300962118172	776
864	227.37463094759732	72.83778292871766	772
865	226.37542742025107	71.70836375565497	777
866	227.5772071974352	73.29832693022765	770
867	225.28529935656115	72.39335625359801	770
868	228.30168154090643	74.43750080104583	760
869	226.84170671598986	72.87405178664785	768
870	228.47324304189533	74.00927463133134	769
871	-35.81471478706226	10019.921512301704	252
872	228.34338429826312	73.24076151656169	775
873	227.2673772359267	74.07930733606743	758
874	230.43475719896378	75.89554695582447	762
875	226.26840644143522	72.24615509352904	770
876	227.53849925356917	73.27554071507986	766
877	228.380905630067	74.18897157497688	762
878	229.25519631337374	75.5881900365994	754
879	-109.78983079409227	10004.150140329672	349
880	206.2406773858238	74.04114133022749	1049
881	226.08918216638267	77.37108763114419	796
882	229.6326651275158	76.82192634813713	757
883	228.05684061069041	74.46215777794373	768
884	-98.60855279443786	10001.830231058153	114
885	229.29391359630972	75.18908929615982	757
886	230.40034240484238	75.12574002414092	765
887	230.8303784308955	77.22814317841207	756
888	227.62387796863914	73.34085752183844	770
889	230.16972797800554	75.93493999258483	759
890	231.49745744245593	76.76189186329074	758
891	-37.09611190017313	10019.09251373345	254
892	228.78439747774974	74.11905528934754	772
893	230.61307592177764	76.33698573029217	757
894	229.33877846878022	74.94121963686841	764
895	230.22909678984433	76.16005277807575	757
896	230.21879473980516	76.35528204588525	753
897	229.60997015517205	76.1955461646179	755
898	231.52494911197573	77.85446541014176	746
899	230.53468280937523	76.15320827118266	759
900	231.0222895052284	77.60345555307306	749
901	228.90637043584138	75.02125957194768	762
902	231.08135316427797	77.32687261955435	750
903	69.78706017043442	10055.399042432782	583
904	232.26011130027473	79.03234077363402	745
905	231.5747675995808	78.02479143755068	744
906	231.90515334997326	79.01391664718393	739
907	230.56840667314827	77.98801120389079	741
908	73.11188962124288	10057.684127037228	577
909	228.62060980126262	75.94299569492395	751
910	-34.41894619399682	10021.03971837395	256
911	232.89835001109168	80.0956474927585	738
912	232.2354654695373	79.69279954957692	739
913	33.22505808528513	10044.272674500116	455
914	233.62121588736773	80.43058406665435	731
915	229.64911695662886	76.48280093065003	754
916	230.6272103842348	78.07548072124624	744
917	231.87623851560056	77.92939750567342	752
918	-37.72658288292587	10020.336336826022	235
919	234.17875854857266	81.31324266134172	731
920	231.51264054048806	77.83089427692806	747
921	230.48497289046645	78.32941121198994	742
922	230.88360606040806	77.80255044606963	741
923	232.88372403965332	79.22136813337053	741
924	-96.19444505963475	10002.099749980318	62
925	232.52572364918888	79.89740907379219	733
926	233.08975139725953	81.77844737917717	722
927	233.19063632236794	81.08844069334651	726
928	234.16104041202925	81.8886060637997	722
929	232.44090113416314	80.3830587927887	732
930	234.02960493788123	81.84471833641783	724
931	231.92471914272755	79.45984420673423	740
932	232.6772304577753	80.7357556936113	729
933	233.9403442637995	82.00651921511819	725
934	233.32561214268208	80.83410495245239	734
935	232.67563836742193	80.98115366460492	730
936	234.02689965814352	80.12693367504575	741
937	233.08507393021137	80.98823240565362	733
938	232.78397634346038	80.23082277385966	738
939	234.9288798198104	82.86239901386226	721
940	236.3502357089892	84.48185429793847	716
941	237.45922549022362	86.29345897953567	709
942	237.46272139903158	84.90257094470613	718
943	237.56130535248667	86.07080021358253	714
944	234.08003870444372	81.00712304514877	737
945	236.60722945490852	85.08572390073493	714
946	3.820735993795097	10033.869452662859	387
947	237.8749634628184	85.90531798769726	712
948	238.37582741538063	87.0007149262966	707
949	235.35470146639273	83.31806596211094	722
950	240.55158004770055	89.6476211482023	696
951	239.39162931311876	89.81209022743995	691
952	237.98558276891708	86.92513613140098	709
953	238.06811840087175	87.34880428224281	703
954	238.84029213618487	88.22904720888006	699
955	237.31368678738363	85.48051301693592	713
956	22.27597251208499	10042.6580648861	404
957	238.77355563268065	89.55477588448409	691
958	239.070085096173	90.6260357818378	686
959	240.49241598276421	88.48814813531156	707
960	239.8847786448896	90.70950274861364	683
961	239.04378395015374	89.44762514249652	691
962	240.45177672151476	91.82023163663261	681
963	240.06485191453248	90.13176306623542	690
964	240.3938115388155	91.3477373768424	682
965	240.38513937592506	89.35390858549545	696
966	240.44852840341628	93.48944503171614	669
967	241.18457042984664	90.05250242548881	712
968	240.54109585331753	90.00302641506136	692
969	240.58121840842068	88.10229125776189	705
970	240.8018627334386	90.72701876628008	687
971	242.1047311676666	92.78158217959364	682
972	241.8007194949314	93.3702574698603	675
973	238.51122571527958	88.14565474550635	697
974	239.91722384979948	89.65895233134476	690
975	238.66783873084933	87.73469073314973	702
976	241.18154200725257	91.86207197002315	681
977	242.24190365802497	96.13583531652705	658
978	241.25020870380104	94.4400345074911	666
979	240.40825761202723	91.78228079411122	677
980	241.51075931824744	93.75607926021428	671
981	242.6231511728838	94.98739471653816	668
982	241.40082219988108	95.02859486679102	666
983	241.83653819467872	95.86113610059553	659
984	-103.12405240745284	6.488604129452146	2000
985	-153.2937703662319	13.441567716283952	2000
986	-136.17948454804718	9.718602037427747	2000
987	239.885957011953	94.06797719174776	663
988	241.29616173869	95.03662727340726	664
989	239.94744606874883	93.20123193299092	671
990	-30.569478509947658	10024.000616913432	252
991	239.5975157963112	93.63316800150947	667
992	239.1931097190827	92.11013148924009	676
993	241.65045623481274	95.28223856292182	665
994	239.42916785925627	92.59775348100546	670
995	241.5465894737281	95.8286402178083	659
996	241.49279971513897	96.86220043912708	652
997	241.4854244850576	95.72403798025007	659
998	242.1285682991147	94.4409163782939	669
999	241.2344671683386	94.9926995725857	663
1000	240.8372944118455	94.04831270480848	666
1001	241.124258112628	94.67842238483358	662
1002	238.94861636683345	92.26744025181624	672
1003	240.76671047741547	94.24750163983833	664
1004	241.75102203618735	95.19626197685862	663
1005	242.40846137143672	96.06805124915941	659
1006	242.020041115582	95.98934343720268	663
1007	242.9001133465208	97.99368274063085	652
1008	240.56636717636138	94.91544670055848	661
1009	242.20827214047313	97.33595510983213	653
1010	242.0817351359874	96.08163909932945	662
1011	241.9848095322959	96.60712776986647	655
1012	241.81636599916965	96.61101497317534	659
1013	240.7713855584152	94.33653049833528	666
1014	244.15812104800716	98.90056630570905	651
1015	242.9101862864336	97.9615203630132	651
1016	242.35735633177683	97.1028005239876	654
1017	242.76990087982267	98.77665336514444	644
1018	243.1827513226308	97.31713088470515	655
1019	243.24078059848398	100.59046807276628	637
1020	243.21410843596095	98.5116067553769	648
1021	242.20307572558522	97.36632463811142	650
1022	242.82081313687377	98.45299498904815	651
1023	242.85707526374608	97.94176592866798	650
1024	243.41988160368055	99.62763468420975	643
1025	243.00164607167244	99.00804678944738	646
1026	242.99096951860702	99.25479735170805	643
1027	241.26196272298694	96.60740305519977	652
1028	242.77867105975747	99.57742636123737	640
1029	241.80119086010382	98.75483558373126	673
1030	242.0306726070121	96.42362293164273	657
1031	243.5745665198192	98.75679484089106	648
1032	242.53329402394593	97.36079970891284	651
1033	243.35969588090666	99.59419329933596	646
1034	243.0753158153966	98.89239410978652	647
1035	243.30740911175963	99.029399334707	650
1036	239.067245176062	94.21279769829039	663
1037	242.40691741928458	98.1371452905218	654
1038	242.88507939781994	98.81525963667625	649
1039	242.4453907306306	99.13953012644419	644
1040	243.0646155839786	98.05879497189426	654
1041	243.5100307520479	98.6475028917432	652
1042	243.49480458488688	99.67574227066262	645
1043	241.79164918418974	97.68211144770595	646
1044	243.29027341865003	98.7818595083227	649
1045	243.6151776504703	99.8587717764569	643
1046	243.41320382617414	100.26219526479647	643
1047	242.97599687660113	99.73358900499142	640
1048	243.0943390931934	99.66183532107074	640
1049	242.92060012370348	98.75887472953525	647
1050	243.33404752239585	99.77300886358324	641
1051	242.78036755975336	98.00483841244798	651
1052	243.81534061580896	99.42856329333853	648
1053	242.45360981300473	98.96762944864624	643
1054	242.8985317084007	98.37486277192346	646
1055	243.55243066698313	99.38253611105254	645
1056	243.6582781067118	100.88818287049125	636
1057	243.41734682023525	99.7537482541569	642
1058	243.8993807863444	99.27273409728399	647
1059	243.3872331008315	99.5111406283022	643
1060	242.61991652706638	98.6212074650248	645
1061	243.91399361286312	100.27020209958195	640
1062	242.35336895659566	98.67274330782536	643
1063	243.08712661266327	99.20447323865213	643
1064	243.20144039019942	99.07514209480796	646
1065	243.55677769053727	100.27462664767651	639
1066	243.0754157314077	98.64741729074676	647
1067	242.38720571203157	97.93036486253007	647
1068	243.24579208530486	98.89133163183844	646
1069	243.34027695842087	98.84647773069103	647
1070	243.18811619468033	99.7388918095892	641
1071	243.20518737356178	99.13957792376233	645
1072	243.5687604425475	100.11025881809697	640
1073	243.53563257772475	100.40658162046905	638
1074	243.42307152366266	99.76477247237679	643
1075	243.33187276683748	98.78445785827468	646
1076	-88.06519791856408	10002.783089130131	90
1077	244.00594334676862	100.9090984636398	637
1078	243.6903118523769	100.45759819780875	640
1079	243.0027504391037	99.917387650774	637
1080	242.76181262079626	99.58780959508555	642
1081	242.64949236437678	99.52114948458393	642
1082	243.04401345015503	99.26307954881655	643
1083	243.81858682073653	100.72266882714581	639
1084	242.77428940311074	100.8785414712549	635
1085	241.73237662948668	99.14499835540894	650
1086	242.87280993070453	99.79458012972573	642
1087	243.20914977788925	100.4024654112949	640
1088	240.8915081936866	97.73128014418012	650
1089	243.2204676391557	101.4436169640315	632
1090	243.06707697710954	99.89575985117415	641
1091	242.74275557417423	99.96143466524947	638
1092	242.35405380744487	100.4366676728655	634
1093	241.7491029491648	99.24208211135475	641
1094	243.9929696423933	102.98798873601744	629
1095	243.11465297359973	100.88746086391541	636
1096	243.319481279701	101.17224216451329	635
1097	243.08195789298043	100.56650821234369	638
1098	242.4308156184852	100.00297411241552	638
1099	243.02457823697478	99.95460006023437	639
1100	243.74790806975216	102.02455898806015	632
1101	243.64548029750586	101.04864174016858	638
1102	241.49417721387	99.0633616411431	638
1103	242.70840454031713	99.86690363909499	638
1104	242.90579920541495	100.01645176807118	638
1105	241.8504385673441	98.46336461690245	642
1106	243.58229887206107	101.15080891017439	637
1107	243.33665392454714	100.94301980637641	636
1108	242.18335461243987	100.46195433056481	634
1109	243.01456757821143	100.93854896264467	634
1110	242.54817986208946	100.4837487657365	633
1111	243.05942240729928	101.80938164621195	629
1112	243.55715068336576	101.01861167382692	636
1113	242.57613799534738	99.28585736297698	644
1114	243.16125769075006	100.5508353480972	637
1115	243.78447991795838	102.11945298311315	630
1116	242.92431158199906	99.8953531882921	640
1117	242.81519797677174	100.32941372678329	637
1118	242.51010688953102	99.89908287860156	637
1119	243.5109703578055	101.37542695085916	633
1120	242.23757820297033	100.5842346159678	633
1121	242.72830551420338	100.95058256432685	633
1122	242.62602766323835	100.70940621265234	632
1123	242.3051109504886	100.7324815347546	632
1124	242.98693902697414	101.60599875387533	630
1125	242.95395410526544	101.34087570690714	632
1126	242.66790419165045	101.0954542688767	629
1127	243.22246494330466	100.87281764566724	634
1128	242.57514371257275	100.27822752399138	636
1129	243.538642719388	102.59678004295897	627
1130	243.9442713437602	102.84369921023413	625
1131	242.22359632886946	100.49089682054672	636
1132	243.28582827886567	101.91717349736491	630
1133	242.6652766787447	101.42076563872514	630
1134	243.36530873458833	101.82520593047688	630
1135	243.06967117264867	101.34633380142485	633
1136	241.43572420906276	99.83854981536093	637
1137	242.20157858449966	99.77551710621042	637
1138	243.07004514615983	102.38063318935916	630
1139	243.43025422282517	102.24766594338874	628
1140	243.32224860042334	102.73474474302407	624
1141	243.41219798382372	101.28819798908795	634
1142	242.45159552432597	100.77779590063217	634
1143	242.6780677032657	101.09134066528445	630
1144	243.75315991416574	102.70825546348114	626
1145	243.68278810568154	102.52181656221613	629
1146	242.72157792653888	100.70447498202432	635
1147	242.16544627631083	100.22922876013025	635
1148	242.4211310967803	101.93979025342286	628
1149	243.24288334092125	102.07464074271995	630
1150	242.76654449198395	100.85681878268518	635
1151	243.41653122985736	101.8107414971873	632
1152	242.98717003688216	100.89702875059935	635
1153	242.66227236576378	101.63003793530808	628
1154	241.95308325393125	101.79117997657868	659
1155	242.84412231948227	101.3875672373968	632
1156	243.45137947052717	102.83237855034545	626
1157	243.35034496709704	102.22998159801361	629
1158	243.30773028265685	101.8946781687585	631
1159	243.37952320557088	102.45545980596374	629
1160	243.72949429461733	101.7703681253138	633
1161	243.0750585179776	102.7734074378592	625
1162	243.49205427709967	102.59257769397666	627
1163	242.79341915342957	101.91050840923384	628
1164	243.0034002312459	102.07556715047106	628
1165	242.05348203424364	101.44615935936709	628
1166	242.971589357825	101.91145107857027	628
1167	243.17772421753034	102.65703646695454	627
1168	243.02389272442088	102.36991890171186	626
1169	241.84441256616265	100.29429626657748	632
1170	242.50573523063213	101.65077555874815	629
1171	243.1052205087617	103.0217794231142	623
1172	243.13438794016838	103.15339187310515	626
1173	243.48806657269597	102.20544738052021	629
